EbayID,Price,PricePercent,StartingBidPercent,SellerName,SellerClosePercent,Category,PersonID,StartingBid,AvgPrice,EndDay,QuantitySold,HitCount,AuctionAvgHitCount,Authenticated,ItemAuctionSellPercent,SellerSaleAvgPriceRatio,SellerAvg,SellerItemAvg,AuctionHitCountAvgRatio,BestOffer,ReturnsAccepted,IsHOF,BidCount,AuctionCount,AuctionSaleCount,SellerAuctionCount,SellerAuctionSaleCount,PriceBuckets,AuctionMedianPrice,IsInMedianRatio10Percent,IsInMedianRatio20Percent,IsInMedianRatio25Percent
161016178278,6.07,0.5195,0.0847,dondonconner,0.8051948051948051948,27265,25255,0.99,11.6825,Saturday,1,21,44,0,0.2365415986949429037,0.26,4,12,0.4772727272727272727,0,1,0,5,613,145,77,62,10,8.76,0,0,0
121102920234,34.34,1.4123,0.0407,cantonandcooper,0.9058458354888773926,27260,25255,0.99,24.3148,Wednesday,1,63,64,1,0.3599221789883268482,1.13,62,59,0.9843750000000000000,0,1,0,15,514,185,1933,1751,35,19.99,0,0,0
121104565346,52.99,2.1793,0.0407,cantonandcooper,0.9058458354888773926,27260,25255,0.99,24.3148,Saturday,1,42,64,1,0.3599221789883268482,1.13,62,59,0.6562500000000000000,0,1,0,28,514,185,1933,1751,55,19.99,0,0,0
181131581715,3.99,1.00,1.00,antiquesinphilly1951,0.0760869565217391304,27263,25587,3.99,3.99,Sunday,1,2,32,0,0.2000000000000000000,1.07,8,7,0.0625000000000000000,0,1,0,1,5,1,368,28,5,3.99,1,1,1
300896685015,10.50,1.1469,1.0922,vintagemusicman101,1.0000000000000000000,27268,25607,10.00,9.155,Friday,1,24,52,0,0.1463414634146341463,1.15,11,9,0.4615384615384615384,0,0,0,2,41,6,4,4,15,9.99,1,1,1
200918774370,0.99,0.0936,0.0936,kingst,0.0649350649350649350,27270,25607,0.99,10.574,Thursday,1,25,68,0,0.1086956521739130434,0.72,4,5,0.3676470588235294117,0,1,0,1,46,5,154,10,5,9.95,0,0,0
161017018538,9.99,0.6851,0.6851,collegetimes3,0.6344827586206896551,73408,25624,9.99,14.58,Sunday,1,5,40,0,0.2608695652173913043,0.31,12,41,0.1250000000000000000,0,1,1,1,23,6,145,92,10,8.345,0,1,1
130895837900,3.50,0.2002,0.2002,bpvsportspromotions,0.1425389755011135857,27285,25624,3.50,17.4775,Wednesday,1,8,49,0,0.1987577639751552795,1.00,25,27,0.1632653061224489795,0,0,1,1,161,32,449,64,5,9.99,0,0,0
190830004617,1.37,0.2646,0.0482,whitebuffalo93,0.9952229299363057324,73409,25624,0.25,5.1775,Wednesday,1,18,33,0,0.3577464788732394366,0.48,2,5,0.5454545454545454545,0,1,1,4,355,127,628,625,5,2.89,0,0,0
380629800847,37.00,7.1463,0.1912,probstein123,0.9796725014116318464,73409,25624,0.99,5.1775,Thursday,1,41,33,1,0.3577464788732394366,1.13,38,31,1.2424242424242424242,0,1,1,8,355,127,1771,1735,40,2.89,0,0,0
140967570032,39.95,0.387,0.387,bluedevil326,0.6111111111111111111,27268,25713,39.95,103.2214,Friday,1,21,111,0,0.3571428571428571428,0.71,25,35,0.1891891891891891891,0,1,0,1,98,35,36,22,40,61.00,0,0,0
310659291822,61.00,0.5909,0.0963,ultimate-sports-man-cave,0.9264705882352941176,27268,25713,9.95,103.2214,Friday,1,120,111,1,0.3571428571428571428,0.88,55,63,1.0810810810810810810,0,1,0,11,98,35,204,189,65,61.00,1,1,1
121104602163,99.00,0.9591,0.9591,chasingmilo,0.2361111111111111111,27268,25713,99.00,103.2214,Saturday,1,2,111,0,0.3571428571428571428,1.19,205,173,0.0180180180180180180,0,1,0,1,98,35,72,17,100,61.00,0,0,0
230972783107,45.56,1.1843,0.2596,schwartzsportsmemorabilia,0.4784353059177532597,27270,25713,9.99,38.4695,Monday,1,65,67,0,0.2093023255813953488,1.12,59,54,0.9701492537313432835,0,0,0,15,731,153,997,477,50,16.99,0,0,0
121103345132,7.05,0.1832,0.0257,gjg2955,0.5000000000000000000,27270,25713,0.99,38.4695,Monday,1,49,67,0,0.2093023255813953488,0.18,7,38,0.7313432835820895522,0,0,0,6,731,153,2,1,10,16.99,0,0,0
151037675678,34.91,0.9074,0.2596,yazisgreat,0.5283018867924528301,27270,25713,9.99,38.4695,Tuesday,1,62,67,0,0.2093023255813953488,1.16,60,52,0.9253731343283582089,0,1,0,10,731,153,106,56,35,16.99,0,0,0
130896451552,30.00,0.7798,0.0257,presspasscollectibles,0.9814814814814814814,27270,25713,0.99,38.4695,Thursday,1,58,67,1,0.2093023255813953488,1.78,130,81,0.8656716417910447761,0,1,0,13,731,153,270,265,30,16.99,0,0,0
360645803271,31.00,0.8058,0.0257,bestinthebizzcollectibles,0.6904761904761904761,27270,25713,0.99,38.4695,Thursday,1,33,67,0,0.2093023255813953488,1.02,107,99,0.4925373134328358208,0,0,0,10,731,153,42,29,35,16.99,0,0,0
230969359910,71.00,0.6878,0.0967,schwartzsportsmemorabilia,0.4784353059177532597,27268,25713,9.99,103.2214,Wednesday,1,34,111,0,0.3571428571428571428,1.12,59,54,0.3063063063063063063,0,0,0,17,98,35,997,477,75,61.00,0,1,1
370807441479,112.50,1.0208,0.0906,schwartzsportsmemorabilia,0.4784353059177532597,27269,25713,9.99,110.203,Tuesday,1,101,105,1,0.4202334630350194552,1.12,59,54,0.9619047619047619047,0,0,0,13,257,108,997,477,115,78.88,0,0,0
400478148377,102.00,0.9255,0.0089,dlgautographs,0.9811676082862523540,27269,25713,0.99,110.203,Tuesday,1,30,105,1,0.4202334630350194552,0.92,74,82,0.2857142857142857142,0,1,0,20,257,108,531,521,105,78.88,0,0,1
400476021345,81.00,0.735,0.0906,mdauthentics12,0.9329896907216494845,27269,25713,9.99,110.203,Sunday,1,151,105,1,0.4202334630350194552,1.04,86,91,1.4380952380952380952,0,1,0,25,257,108,194,181,85,78.88,1,1,1
230972324015,26.99,0.2449,0.2268,miesteron,0.3750000000000000000,27269,25713,25.00,110.203,Monday,1,29,105,0,0.4202334630350194552,0.68,127,186,0.2761904761904761904,0,0,0,4,257,108,8,3,30,78.88,0,0,0
230969359612,21.50,0.5588,0.2596,schwartzsportsmemorabilia,0.4784353059177532597,27270,25713,9.99,38.4695,Wednesday,1,17,67,0,0.2093023255813953488,1.12,59,54,0.2537313432835820895,0,0,0,3,731,153,997,477,25,16.99,0,0,1
230969359882,52.75,1.3712,0.2596,schwartzsportsmemorabilia,0.4784353059177532597,27270,25713,9.99,38.4695,Wednesday,1,63,67,1,0.2093023255813953488,1.12,59,54,0.9402985074626865671,0,0,0,6,731,153,997,477,55,16.99,0,0,0
330915559077,1.50,0.0371,0.0245,irish-bing,0.7727272727272727272,73399,25713,0.99,40.3239,Sunday,1,20,58,0,0.4640000000000000000,0.19,20,109,0.3448275862068965517,0,0,0,2,250,116,22,17,5,20.50,0,0,0
271196785489,15.51,0.3846,0.0245,card_collector_bozo,0.7307692307692307692,73399,25713,0.99,40.3239,Saturday,1,31,58,0,0.4640000000000000000,0.22,12,55,0.5344827586206896551,0,0,0,11,250,116,26,19,20,20.50,0,0,0
330916174757,60.00,1.4879,1.4879,jamesncris,1.0000000000000000000,73399,25713,60.00,40.3239,Monday,1,16,58,0,0.4640000000000000000,1.49,60,40,0.2758620689655172413,0,0,0,1,250,116,5,5,60,20.50,0,0,0
221218765013,82.00,0.744,0.0089,rochestersports,0.9957264957264957264,27269,25713,0.99,110.203,Friday,1,75,105,1,0.4202334630350194552,0.88,78,89,0.7142857142857142857,0,1,0,16,257,108,1638,1631,85,78.88,1,1,1
290907967820,76.00,0.6896,0.0089,bigboydsportscards3,0.8077669902912621359,27269,25713,0.99,110.203,Saturday,1,84,105,0,0.4202334630350194552,1.23,92,82,0.8000000000000000000,0,1,0,37,257,108,515,416,80,78.88,1,1,1
350781333698,0.01,0.0025,0.0025,dansbbcards1988,0.4876847290640394088,27260,25730,0.01,3.99,Saturday,1,4,29,0,0.1000000000000000000,1.11,60,58,0.1379310344827586206,0,1,0,1,30,3,203,99,5,3.99,0,0,0
321117790205,7.97,1.9974,0.2481,tatemom301,0.7500000000000000000,27260,25730,0.99,3.99,Monday,1,19,29,1,0.1000000000000000000,2.00,8,4,0.6551724137931034482,0,1,0,5,30,3,4,3,10,3.99,0,0,0
360644828611,1.99,0.4877,0.4877,medic-34,0.0944000000000000000,73396,25733,1.99,4.08,Friday,1,12,9,0,0.5000000000000000000,0.94,11,11,1.3333333333333333333,0,1,0,1,6,3,625,59,5,4.25,0,0,0
380631983501,0.99,0.3991,0.3991,my09131970,0.0912887828162291169,73396,25816,0.99,2.48,Sunday,1,2,33,0,0.1694915254237288135,0.56,2,3,0.0606060606060606060,0,1,0,1,118,20,5028,459,5,0.99,1,1,1
121103696907,10.49,1.063,1.0124,patti536,0.1207983193277310924,27260,25816,9.99,9.8675,Tuesday,1,5,2,0,0.1290322580645161290,0.39,19,49,2.5000000000000000000,0,1,0,2,31,4,952,115,15,9.995,1,1,1
190832742018,2.47,1.1374,0.9163,kccmke,0.1015384615384615384,73406,26114,1.99,2.1716,Monday,1,13,31,0,0.3529411764705882352,0.33,2,6,0.4193548387096774193,0,0,0,2,17,6,325,33,5,1.635,0,0,0
380629424683,0.79,0.5058,0.5058,peacock7834,0.1811479726171669299,73396,26131,0.79,1.5616,Wednesday,1,4,122,0,0.0833333333333333333,0.41,1,3,0.0327868852459016393,0,0,0,1,72,6,3798,688,5,1.045,0,0,0
261208037782,0.50,0.6711,0.6711,rogich24,0.2693467336683417085,73406,26191,0.50,0.745,Sunday,1,5,29,0,0.1000000000000000000,0.43,2,5,0.1724137931034482758,0,1,0,1,20,2,995,268,5,0.745,0,0,0
400478187846,1.96,0.5174,0.2613,the_sports_page,0.5533814589665653495,73406,26240,0.99,3.788,Tuesday,1,22,27,0,0.2250000000000000000,0.50,2,4,0.8148148148148148148,0,1,0,5,40,9,5264,2913,5,2.75,0,0,0
230970498104,19.99,0.5712,0.5712,cledawgs,0.3404255319148936170,73405,26240,19.99,34.995,Friday,1,6,8,0,0.3333333333333333333,0.95,22,23,0.7500000000000000000,0,0,0,1,3,1,47,16,20,19.99,1,1,1
300896664110,147.50,2.5408,0.017,dslsports,0.9159802306425041186,27260,26248,0.99,58.0515,Wednesday,1,79,53,1,0.4177300201477501678,1.05,88,85,1.4905660377358490566,0,1,1,30,1489,622,607,556,150,45.97,0,0,0
140962428864,10.50,0.1808,0.017,pjenks21,1.0000000000000000000,27260,26248,0.99,58.0515,Wednesday,1,41,53,0,0.4177300201477501678,0.20,7,36,0.7735849056603773584,0,1,1,6,1489,622,3,3,15,45.97,0,0,0
121102173973,35.00,0.6029,0.6029,stevemike1,0.5000000000000000000,27260,26248,35.00,58.0515,Thursday,1,25,53,0,0.4177300201477501678,0.60,35,58,0.4716981132075471698,0,1,1,1,1489,622,4,2,35,45.97,0,0,0
151034195836,69.99,1.2056,1.2056,mvp-authentics,0.5616438356164383561,27260,26248,69.99,58.0515,Wednesday,1,12,53,1,0.4177300201477501678,1.20,136,115,0.2264150943396226415,0,1,1,1,1489,622,73,41,70,45.97,0,0,0
310661994050,71.00,1.223,0.017,pugsly14,0.7500000000000000000,27260,26248,0.99,58.0515,Tuesday,1,107,53,0,0.4177300201477501678,1.22,71,58,2.0188679245283018867,0,1,1,30,1489,622,4,3,75,45.97,0,0,0
151037631018,27.00,0.4651,0.4306,floppy0137,1.0000000000000000000,27260,26248,25.00,58.0515,Tuesday,1,42,53,0,0.4177300201477501678,0.49,35,70,0.7924528301886792452,0,0,1,3,1489,622,3,3,30,45.97,0,0,0
330913121247,50.00,0.6149,0.6149,lizardsurfers,0.5000000000000000000,73391,26248,50.00,81.3027,Wednesday,1,9,80,0,0.1223404255319148936,0.61,50,81,0.1125000000000000000,0,1,1,1,188,23,8,4,50,44.99,0,1,1
161016069904,35.00,1.1095,1.1095,beadyeyes,0.5392156862745098039,27266,26248,35.00,31.5452,Saturday,1,15,53,0,0.3255813953488372093,0.71,37,53,0.2830188679245283018,0,1,1,1,86,28,102,55,35,17.94,0,0,0
221221459344,42.95,0.5282,0.5282,chuckl1046,0.1250000000000000000,73391,26248,42.95,81.3027,Tuesday,1,6,80,0,0.1223404255319148936,0.54,26,49,0.0750000000000000000,0,1,1,1,188,23,40,5,45,44.99,1,1,1
400472193670,9.99,0.1679,0.1679,gmansgold,0.3333333333333333333,73396,26248,9.99,59.4749,Wednesday,1,21,60,0,0.4750692520775623268,0.17,10,59,0.3500000000000000000,0,1,1,1,722,343,3,1,10,36.56,0,0,0
380629449013,122.59,2.0612,0.1679,icabod-1,0.8666666666666666666,73396,26248,9.99,59.4749,Thursday,1,81,60,0,0.4750692520775623268,2.40,106,50,1.3500000000000000000,0,1,1,7,722,343,15,13,125,36.56,0,0,0
380629957095,80.00,1.3451,0.1679,icabod-1,0.8666666666666666666,73396,26248,9.99,59.4749,Thursday,1,61,60,0,0.4750692520775623268,2.40,106,50,1.0166666666666666666,0,1,1,10,722,343,15,13,80,36.56,0,0,0
130899390544,4.00,0.0672,0.0166,kardboardkollektor,0.2500000000000000000,73396,26248,0.99,59.4749,Tuesday,1,41,60,0,0.4750692520775623268,0.07,4,59,0.6833333333333333333,0,1,1,6,722,343,4,1,5,36.56,0,0,0
221221723905,261.00,4.3884,0.0166,tgs_stores,0.9636363636363636363,73396,26248,0.99,59.4749,Tuesday,1,154,60,0,0.4750692520775623268,2.59,104,52,2.5666666666666666666,0,1,1,14,722,343,55,53,265,36.56,0,0,0
300900140830,65.00,1.0928,1.0928,birddog32,0.3333333333333333333,73396,26248,65.00,59.4749,Sunday,1,14,60,0,0.4750692520775623268,1.09,65,59,0.2333333333333333333,0,0,1,1,722,343,9,3,65,36.56,0,0,0
271198123418,12.00,0.2017,0.2017,tmbmrc,0.3793103448275862068,73396,26248,12.00,59.4749,Sunday,1,19,60,0,0.4750692520775623268,0.53,31,58,0.3166666666666666666,0,1,1,1,722,343,29,11,15,36.56,0,0,0
200921117292,66.00,1.1097,0.3354,aaronh919,0.8333333333333333333,73396,26248,19.95,59.4749,Saturday,1,69,60,0,0.4750692520775623268,0.76,17,23,1.1500000000000000000,0,1,1,9,722,343,24,20,70,36.56,0,0,0
271198168693,14.99,0.252,0.252,tmbmrc,0.3793103448275862068,73396,26248,14.99,59.4749,Sunday,1,13,60,0,0.4750692520775623268,0.53,31,58,0.2166666666666666666,0,1,1,1,722,343,29,11,15,36.56,0,0,0
140965796278,80.00,1.378,0.5159,imp4337,0.9230769230769230769,27260,26248,29.95,58.0515,Sunday,1,32,53,1,0.4177300201477501678,1.33,57,52,0.6037735849056603773,0,1,1,14,1489,622,13,12,80,45.97,0,0,0
171032562136,19.99,0.4443,0.4443,technotrader23,1.0000000000000000000,53,26248,19.99,44.986,Sunday,1,27,53,0,0.3002481389578163771,0.41,25,61,0.5094339622641509433,0,1,1,1,403,121,4,4,20,26.09,0,0,0
151031820658,26.00,0.5779,0.4443,lashleym,0.9629629629629629629,53,26248,19.99,44.986,Sunday,1,35,53,0,0.3002481389578163771,0.61,31,51,0.6603773584905660377,0,1,1,3,403,121,27,26,30,26.09,1,1,1
171030146117,16.16,0.3592,0.022,raidersblazers4life,0.8461538461538461538,53,26248,0.99,44.986,Thursday,1,11,53,0,0.3002481389578163771,0.62,42,68,0.2075471698113207547,0,0,1,8,403,121,26,22,20,26.09,0,0,0
380629883995,291.99,4.9094,0.1679,icabod-1,0.8666666666666666666,73396,26248,9.99,59.4749,Thursday,1,138,60,0,0.4750692520775623268,2.40,106,50,2.3000000000000000000,0,1,1,16,722,343,15,13,295,36.56,0,0,0
380629953184,135.50,2.2782,0.1679,icabod-1,0.8666666666666666666,73396,26248,9.99,59.4749,Thursday,1,84,60,0,0.4750692520775623268,2.40,106,50,1.4000000000000000000,0,1,1,20,722,343,15,13,140,36.56,0,0,0
111063303700,10.00,0.1289,0.1289,scho05582012,0.2857142857142857142,27265,26248,10.00,77.5228,Monday,1,6,61,0,0.2405259087393658159,0.13,10,78,0.0983606557377049180,0,1,1,1,1293,311,7,2,10,34.01,0,0,0
271197236484,42.00,0.5417,0.0127,jortiz1012,1.0000000000000000000,27265,26248,0.99,77.5228,Thursday,1,64,61,1,0.2405259087393658159,0.84,35,42,1.0491803278688524590,0,0,1,14,1293,311,10,10,45,34.01,0,1,1
161014887652,51.00,0.8785,0.0861,tooomuchstuf,1.0000000000000000000,27260,26248,5.00,58.0515,Sunday,1,123,53,0,0.4177300201477501678,0.85,54,64,2.3207547169811320754,0,1,1,25,1489,622,3,3,55,45.97,1,1,1
161017495025,44.99,0.775,0.775,joshws8h7t,0.2500000000000000000,27260,26248,44.99,58.0515,Thursday,1,7,53,0,0.4177300201477501678,0.78,45,58,0.1320754716981132075,0,0,1,1,1489,622,4,1,45,45.97,1,1,1
290906234651,45.00,0.7751,0.0017,m.brown0002012,0.6666666666666666666,27260,26248,0.10,58.0515,Friday,1,58,53,0,0.4177300201477501678,0.59,52,88,1.0943396226415094339,0,0,1,25,1489,622,6,4,45,45.97,1,1,1
380635045725,41.00,0.7062,0.017,arodcollector,0.8296296296296296296,27260,26248,0.99,58.0515,Sunday,1,72,53,0,0.4177300201477501678,0.79,35,42,1.3584905660377358490,0,1,1,16,1489,622,135,112,45,45.97,0,1,1
380630089032,71.99,0.9286,0.0127,livehorn,0.9289617486338797814,27265,26248,0.99,77.5228,Thursday,1,49,61,0,0.2405259087393658159,1.31,71,57,0.8032786885245901639,0,1,1,18,1293,311,549,510,75,34.01,0,0,0
111057648535,58.00,0.7481,0.0127,mrdscollectibles,0.9550000000000000000,27265,26248,0.99,77.5228,Wednesday,1,58,61,0,0.2405259087393658159,0.99,84,79,0.9508196721311475409,0,1,1,17,1293,311,200,191,60,34.01,0,0,0
271199350098,50.00,0.6449,0.0127,cantonandcooper,0.9058458354888773926,27265,26248,0.99,77.5228,Friday,1,51,61,1,0.2405259087393658159,1.13,62,59,0.8360655737704918032,0,1,1,11,1293,311,1933,1751,50,34.01,0,0,0
221221260302,46.00,0.5933,0.3868,idhautographs,0.2051282051282051282,27265,26248,29.99,77.5228,Thursday,1,39,61,1,0.2405259087393658159,0.56,25,44,0.6393442622950819672,0,1,1,4,1293,311,78,16,50,34.01,0,0,0
181132503791,20.50,0.2644,0.2578,fastshippingmike,0.3750000000000000000,27265,26248,19.99,77.5228,Sunday,1,24,61,0,0.2405259087393658159,0.26,20,78,0.3934426229508196721,0,0,1,3,1293,311,16,6,25,34.01,0,0,0
161017669518,50.00,0.6449,0.9674,web300m,0.3333333333333333333,27265,26248,75.00,77.5228,Monday,1,11,61,0,0.2405259087393658159,0.64,50,78,0.1803278688524590163,0,0,1,1,1293,311,3,1,50,34.01,0,0,0
310661446396,39.00,0.6718,0.172,vinylundertheradar,0.5263157894736842105,27260,26248,9.99,58.0515,Saturday,1,43,53,0,0.4177300201477501678,0.67,39,58,0.8113207547169811320,0,1,1,5,1489,622,19,10,40,45.97,0,1,1
171031537994,5.00,0.0861,0.0861,ausablevalleyoutdoors,0.6666666666666666666,27260,26248,5.00,58.0515,Saturday,1,25,53,0,0.4177300201477501678,0.09,5,58,0.4716981132075471698,0,0,1,1,1489,622,3,2,5,45.97,0,0,0
181132920702,5.99,0.1534,0.1534,lisastreasures58,0.5714285714285714285,101804,26248,5.99,39.0456,Sunday,1,8,89,0,0.1296296296296296296,0.15,6,39,0.0898876404494382022,0,1,1,1,108,14,7,4,10,24.97,0,0,0
400476368002,90.00,0.9046,0.9046,mccoycollectibles,0.1000000000000000000,27262,26248,90.00,99.4833,Monday,1,10,263,0,0.3846153846153846153,0.75,34,44,0.0380228136882129277,0,1,1,1,13,5,330,33,90,51.00,0,0,0
271195568070,149.00,0.7902,0.7902,lesagreen,0.1794871794871794871,27264,26248,149.00,188.5417,Thursday,1,59,129,0,0.2906976744186046511,0.81,221,244,0.4573643410852713178,0,0,1,1,172,50,39,7,150,153.50,1,1,1
300895565440,159.00,2.051,2.051,pjmitch7,0.3333333333333333333,27265,26248,159.00,77.5228,Wednesday,1,16,61,1,0.2405259087393658159,2.05,159,78,0.2622950819672131147,0,1,1,2,1293,311,3,1,160,34.01,0,0,0
321118669195,48.99,0.8439,0.8439,oceans1470,0.6000000000000000000,27260,26248,48.99,58.0515,Monday,1,11,53,0,0.4177300201477501678,0.61,26,42,0.2075471698113207547,0,0,1,1,1489,622,5,3,50,45.97,1,1,1
200920478066,40.00,0.689,0.5167,grant1,0.4444444444444444444,27260,26248,30.00,58.0515,Monday,1,10,53,0,0.4177300201477501678,0.59,43,72,0.1886792452830188679,0,0,1,1,1489,622,9,4,40,45.97,0,1,1
200920441425,51.74,0.8912,0.4304,justsellityork,0.4000000000000000000,27260,26248,24.99,58.0515,Monday,1,65,53,0,0.4177300201477501678,0.63,51,81,1.2264150943396226415,0,1,1,6,1489,622,20,8,55,45.97,0,1,1
310661986513,71.00,1.223,0.017,pugsly14,0.7500000000000000000,27260,26248,0.99,58.0515,Tuesday,1,104,53,0,0.4177300201477501678,1.22,71,58,1.9622641509433962264,0,1,1,12,1489,622,4,3,75,45.97,0,0,0
261210013480,32.77,0.5644,0.0163,toleteros_pr,0.6315789473684210526,27260,26248,0.95,58.0515,Sunday,1,43,53,0,0.4177300201477501678,0.91,7,14,0.8113207547169811320,0,1,1,17,1489,622,95,60,35,45.97,0,0,0
300899649398,27.76,0.4781,0.0001,mintsignatures,0.9710144927536231884,27260,26248,0.01,58.0515,Sunday,1,76,53,0,0.4177300201477501678,0.80,49,61,1.4339622641509433962,0,1,1,17,1489,622,138,134,30,45.97,0,0,0
330915561483,3.75,0.1508,0.0394,cobb,0.5263157894736842105,27260,26291,0.98,24.8543,Sunday,1,13,38,0,0.3632286995515695067,1.85,68,37,0.3421052631578947368,0,1,0,5,223,81,19,10,5,15.78,0,0,0
230969187301,0.99,0.2078,0.2078,bergy67,0.3620689655172413793,73396,26291,0.99,4.7629,Wednesday,1,9,32,0,0.1751824817518248175,0.37,1,4,0.2812500000000000000,0,0,0,1,137,24,290,105,5,1.995,0,0,0
271199330854,28.00,0.9148,0.0323,cantonandcooper,0.9058458354888773926,2832,26675,0.99,30.607,Friday,1,36,76,1,0.3422818791946308724,1.13,62,59,0.4736842105263157894,0,1,1,9,149,51,1933,1751,30,16.49,0,0,0
130899006875,26.01,0.8498,0.0323,officialbrettfavre4,0.2853185595567867036,2832,26675,0.99,30.607,Saturday,1,83,76,0,0.3422818791946308724,0.92,32,35,1.0921052631578947368,0,0,1,14,149,51,1083,309,30,16.49,0,0,0
271198736115,9.51,0.3107,0.1957,cantonandcooper,0.9058458354888773926,2832,26675,5.99,30.607,Thursday,1,14,76,1,0.3422818791946308724,1.13,62,59,0.1842105263157894736,0,1,1,4,149,51,1933,1751,10,16.49,0,0,0
330913079337,96.00,1.0743,0.1118,schwartzsportsmemorabilia,0.4784353059177532597,27277,26675,9.99,89.3535,Wednesday,1,45,97,1,0.4153132250580046403,1.12,59,54,0.4639175257731958762,0,0,1,12,431,179,997,477,100,78.00,0,1,1
350777863451,78.00,0.8729,0.011,bigboydsportscards3,0.8077669902912621359,27277,26675,0.99,89.3535,Wednesday,1,78,97,0,0.4153132250580046403,1.23,92,82,0.8041237113402061855,0,1,1,21,431,179,515,416,80,78.00,1,1,1
121103037856,61.00,0.6826,0.011,brennans_sports,0.5925925925925925925,27277,26675,0.99,89.3535,Sunday,1,31,97,1,0.4153132250580046403,1.49,148,100,0.3195876288659793814,0,1,1,8,431,179,81,48,65,78.00,0,0,0
380634940155,76.50,1.1824,0.0153,gamebreakersportss,0.9825327510917030567,27276,26675,0.99,64.6946,Tuesday,1,38,88,1,0.3775720164609053497,1.10,82,74,0.4318181818181818181,0,1,1,19,972,367,916,900,80,41.03,0,0,0
221222228567,48.77,1.0879,0.2228,gridironauthentics_direct,0.8307086614173228346,27275,26675,9.99,44.8294,Monday,1,52,60,0,0.4105431309904153354,0.77,71,94,0.8666666666666666666,0,0,1,12,626,257,508,422,50,41.89,0,1,1
330916123568,26.00,0.9813,0.5661,rickf6518,0.2291666666666666666,27278,26675,15.00,26.4935,Thursday,1,12,64,0,0.2751798561151079136,0.85,40,49,0.1875000000000000000,0,0,1,6,1112,306,96,22,30,19.095,0,0,0
111063660277,26.00,0.9813,0.7545,bostonburke,0.3846153846153846153,27278,26675,19.99,26.4935,Saturday,1,41,64,1,0.2751798561151079136,0.88,24,27,0.6406250000000000000,0,0,1,4,1112,306,13,5,30,19.095,0,0,0
300899070604,9.95,0.5235,0.5235,worldchampionshipcollectibles,0.3981042654028436018,95056,26675,9.95,19.0062,Tuesday,1,7,16,1,0.1612903225806451612,0.60,9,15,0.4375000000000000000,0,0,1,2,31,5,211,84,10,14.99,0,0,0
310664049901,8.87,0.2898,0.1957,cantonandcooper,0.9058458354888773926,2832,26675,5.99,30.607,Monday,1,13,76,1,0.3422818791946308724,1.13,62,59,0.1710526315789473684,0,1,1,5,149,51,1933,1751,10,16.49,0,0,0
330917742498,7.50,0.245,0.0323,dslsports,0.9159802306425041186,2832,26675,0.99,30.607,Tuesday,1,41,76,1,0.3422818791946308724,1.05,88,85,0.5394736842105263157,0,1,1,3,149,51,607,556,10,16.49,0,0,0
111060818258,79.99,1.7843,0.022,theexceptionalstore,0.9013157894736842105,27275,26675,0.99,44.8294,Wednesday,1,37,60,1,0.4105431309904153354,1.04,36,41,0.6166666666666666666,0,1,1,11,626,257,304,274,80,41.89,0,0,0
380630765785,50.00,1.1153,0.2228,gridironlegends,0.8850574712643678160,27275,26675,9.99,44.8294,Wednesday,1,51,60,0,0.4105431309904153354,1.00,80,85,0.8500000000000000000,0,0,1,12,626,257,1740,1540,50,41.89,0,1,1
321119861177,35.28,0.7869,0.022,this-n-thatsports,0.3563714902807775377,27275,26675,0.99,44.8294,Saturday,1,23,60,0,0.4105431309904153354,0.56,31,57,0.3833333333333333333,0,1,1,8,626,257,463,165,40,41.89,0,1,1
380634357027,51.00,1.1376,0.2228,gridironlegends,0.8850574712643678160,27275,26675,9.99,44.8294,Monday,1,44,60,0,0.4105431309904153354,1.00,80,85,0.7333333333333333333,0,0,1,13,626,257,1740,1540,55,41.89,0,1,1
380631982721,0.99,0.5436,0.5436,my09131970,0.0912887828162291169,73396,27110,0.99,1.8209,Sunday,1,2,53,0,0.1324503311258278145,0.56,2,3,0.0377358490566037735,0,1,0,1,151,20,5028,459,5,0.99,1,1,1
251269193433,14.99,0.5868,0.5868,hkyauto1,0.3083164300202839756,27285,27133,14.99,25.542,Friday,1,9,55,0,0.1862068965517241379,0.55,17,30,0.1636363636363636363,0,1,0,1,290,54,493,152,15,9.99,0,0,0
261210396810,7.00,0.274,0.274,gmor7314,0.5773195876288659793,27285,27133,7.00,25.542,Sunday,1,9,55,0,0.1862068965517241379,0.62,15,28,0.1636363636363636363,0,1,0,1,290,54,97,56,10,9.99,0,0,0
151037139954,10.49,1.6099,1.6099,butteram,0.7500000000000000000,73409,27133,10.49,6.5159,Monday,1,14,52,0,0.4755555555555555555,1.61,10,7,0.2692307692307692307,0,0,0,1,225,107,4,3,15,3.00,0,0,0
370804077644,34.00,5.218,0.1519,probstein123,0.9796725014116318464,73409,27133,0.99,6.5159,Thursday,1,41,52,1,0.4755555555555555555,1.13,38,31,0.7884615384615384615,0,1,0,15,225,107,1771,1735,35,3.00,0,0,0
370804078063,42.00,6.4457,0.1519,probstein123,0.9796725014116318464,73409,27133,0.99,6.5159,Thursday,1,38,52,1,0.4755555555555555555,1.13,38,31,0.7307692307692307692,0,1,0,15,225,107,1771,1735,45,3.00,0,0,0
